Ponderador,COUNTRY,P1,P2,P0,P7,P5,P6,P13,P29,P37,P39,P8_1,P8_2,P8_3,P23,P24,P25_1,P25_3,P25_4,P25_8,P26_1,P26_4,P26_8,P26_9,P27_1,P27_2,P27_3,P28_1,P28_2,P28_3,P28_4,P9_1,P9_2,P38_1,P38_2
1.01184,Peru,18-25,Mujer,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
1.21182,Peru,50+,Hombre,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,,,,0,0,0,0,0,1,0,0,1,0,0
1.04561,Peru,18-25,Mujer,1,0,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0
1.10737,Peru,25-50,Hombre,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,,,,,1,1,1,1,0,0,0,0,1,0,0
1.09729,Peru,25-50,Mujer,1,0,1,1,1,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,
1.0588,Peru,18-25,Hombre,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,,,,,1,1,1,1,0,0,1,0,1,1,0
1.03608,Peru,18-25,Mujer,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,,,,,1,1,0,0,0,0,1,1,0,1,0
.61908,Peru,25-50,Mujer,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,,,,,1,1,1,1,1,0,0,0,1,0,1
.7271300000000001,Peru,50+,Mujer,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
1.05944,Peru,25-50,Mujer,1,1,0,0,0,99,0,1,1,1,1,1,1,1,1,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
1.06625,Peru,25-50,Hombre,1,0,0,1,0,99,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
1.22035,Peru,25-50,Hombre,1,1,0,0,0,99,0,1,1,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0
1.17492,Peru,50+,Hombre,1,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,0,
.64044,Peru,25-50,Mujer,1,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,0,0
1.0827,Peru,25-50,Mujer,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.62096,Peru,18-25,Mujer,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0
1.21695,Peru,25-50,Hombre,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
1.21182,Peru,50+,Hombre,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,,,,,1,1,1,1,1,1,1,0,1,0,0
1.0752,Peru,25-50,Mujer,1,1,1,0,0,99,0,0,1,1,0,1,1,0,0,1,0,,,,,1,1,0,0,0,0,0,0,1,0,0
.63849,Peru,25-50,Mujer,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0
.64398,Peru,25-50,Hombre,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,,,,,1,1,1,0,1,1,1,0,1,1,0
1.26643,Peru,50+,Hombre,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,,,,,1,1,1,1,1,0,0,0,1,1,0
1.05968,Peru,18-25,Hombre,1,0,0,1,1,99,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,,,1,0
1.092,Peru,25-50,Hombre,1,1,0,1,1,0,0,1,1,1,0,0,0,,,,,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0
1.04561,Peru,18-25,Mujer,1,1,0,1,0,99,1,1,1,1,1,0,0,0,0,1,0,,,,,1,1,1,1,1,0,1,0,1,1,0
1.02765,Peru,18-25,Hombre,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,,,,,1,1,1,1,1,0,1,0,1,0,0
1.06943,Peru,25-50,Hombre,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,,,,,1,1,1,1,1,1,1,1,0,1,0
.62963,Peru,25-50,Mujer,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,,,,,1,1,1,0,0,0,0,0,1,1,0
1.07841,Peru,25-50,Mujer,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,,,,,0,0,0,0,0,0,0,0,1,1,0
.60554,Peru,25-50,Mujer,1,0,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
2.638325178016621,Chile,25-50,Hombre,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
1.372667429991683,Chile,18-25,Hombre,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,,,,,1,1,1,1,1,1,1,,,0,0
1.432569112677981,Chile,25-50,Mujer,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
1.167910943548709,Chile,25-50,Mujer,1,1,0,1,1,1,1,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2.729592254918531,Chile,50+,Hombre,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
2.066819201769552,Chile,18-25,Mujer,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,,,,,1,1,0,1,1,1,1,0,1,0,1
.7007044316899644,Chile,25-50,Hombre,1,1,0,0,0,99,0,1,1,1,1,1,1,0,0,0,0,,,,,1,1,1,1,0,1,1,1,0,1,0
1.220119350247815,Chile,50+,Mujer,1,0,1,0,1,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.4768051910483255,Chile,25-50,Mujer,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,,,,,1,1,0,1,1,1,1,0,1,1,0
1.167910943548709,Chile,25-50,Mujer,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,,,,,1,1,1,1,1,0,1,0,1,1,0
.4768051910483255,Chile,25-50,Mujer,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,,,,,1,1,1,1,1,1,1,1,0,1,0
.4768051910483255,Chile,50+,Mujer,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,1,0
.3463216427673433,Chile,50+,Mujer,1,0,0,1,0,1,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.6115870842049472,Chile,18-25,Mujer,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,,,,,1,1,1,0,0,0,0,0,1,1,0
.8482978880461736,Chile,50+,Mujer,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,,,,,0,0,0,0,0,0,0,1,0,0,0
.4140380680807655,Chile,50+,Hombre,1,0,1,0,1,99,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.3463216427673433,Chile,50+,Mujer,1,1,1,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
.9667413477504843,Chile,25-50,Hombre,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,,,,,1,1,1,1,1,0,0,0,1,0,0
.8482978880461736,Chile,50+,Mujer,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
.6700749603788734,Chile,25-50,Hombre,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
.8182497272022911,Chile,50+,Mujer,1,1,1,0,99,0,0,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
.6700749603788734,Chile,25-50,Hombre,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,,,,,1,1,0,0,0,0,1,0,1,1,0
.4365549132658624,Chile,25-50,Hombre,1,1,0,0,0,99,0,1,1,1,1,1,1,0,0,0,0,,,,,1,1,1,1,1,0,1,1,0,0,0
.491101897365451,Chile,50+,Hombre,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,,,,,1,1,1,1,1,1,1,0,1,1,0
1.385291171387558,Chile,50+,Mujer,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
1.289033322061663,Chile,50+,Mujer,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.9984949986510013,Chile,50+,Mujer,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,,,,,1,1,0,0,0,0,0,0,1,0,0
.4436810048835359,Chile,50+,Mujer,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
1.277306699137602,Chile,18-25,Hombre,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,,,,,1,1,1,0,1,1,1,1,0,1,0
1.333046945400521,Chile,18-25,Mujer,1,0,1,1,1,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.5083331111159629,Chile,25-50,Mujer,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,,,,,1,1,1,1,0,1,0,1,0,1,0
.4414156205078035,Chile,50+,Hombre,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,,,,,1,1,1,0,1,0,1,0,1,1,0
.3876264322345558,Chile,50+,Mujer,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.3177648276791705,Chile,50+,Hombre,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,,,,,1,1,0,1,1,1,0,0,1,0,0
1.28651098770706,Uruguay,50+,Mujer,1,1,0,0,0,99,0,1,1,1,0,0,0,0,0,0,0,,,,,1,1,0,0,0,0,1,0,1,0,0
.280627757296853,Uruguay,50+,Hombre,1,1,0,0,0,0,0,1,1,1,0,0,0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
.338979938572873,Uruguay,50+,Mujer,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,,,,,1,1,1,1,0,0,0,0,1,1,0
.584700689331692,Uruguay,50+,Hombre,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,,,,,0,0,1,1,1,1,1,0,1,0,0
1.28651098770706,Uruguay,50+,Hombre,1,0,0,0,0,99,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0
.752578861531798,Uruguay,50+,Mujer,1,1,1,0,1,99,1,1,1,1,0,1,0,0,0,1,0,,,,,1,0,0,0,0,0,0,1,0,0,0
1.01712540348618,Uruguay,50+,Mujer,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,,,,,1,1,1,1,0,0,1,0,1,1,0
1.04244500610714,Uruguay,50+,Hombre,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,,,,,1,1,1,1,1,1,1,0,1,0,0
.5042947123317501,Uruguay,50+,Mujer,1,1,1,0,0,0,1,1,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
.422111262275094,Uruguay,50+,Mujer,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,,,,,1,1,0,1,1,1,1,1,0,0,0
1.16995657724858,Uruguay,50+,Mujer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,,,,,1,1,1,1,1,0,1,,,1,0
1.89179307206294,Uruguay,50+,Mujer,1,0,1,0,0,99,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.313919612622293,Uruguay,50+,Mujer,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,,,,,1,1,0,1,1,1,1,1,0,0,0
1.13319820310297,Uruguay,50+,Mujer,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,,,,1,1,0,1,0,1,0,0,1,0,0
.338979938572873,Uruguay,50+,Hombre,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,1,0
.970330259399787,Uruguay,50+,Hombre,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.5042947123317501,Uruguay,50+,Mujer,1,0,1,0,1,99,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
.338979938572873,Uruguay,50+,Mujer,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0
.433229592563211,Uruguay,25-50,Mujer,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,,,,,1,1,1,1,0,0,1,1,0,1,0
1.04244500610714,Uruguay,50+,Hombre,1,1,1,0,0,1,1,1,0,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.04244500610714,Uruguay,50+,Mujer,1,1,1,0,0,0,0,1,1,1,0,0,0,,,,,0,0,0,0,1,1,0,0,1,0,0,0,1,0,
1.01205702272366,Uruguay,50+,Hombre,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.535551255957317,Uruguay,25-50,Mujer,1,1,1,1,1,99,1,1,1,1,1,0,0,,,,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1.04244500610714,Uruguay,50+,Hombre,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,,,,,1,1,0,1,1,1,1,1,0,0,1
.338979938572873,Uruguay,50+,Mujer,1,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.5032395467604151,Uruguay,18-25,Mujer,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,,,,,1,1,1,1,1,1,1,1,0,1,0
1.800600042579188,Paraguay,50+,Mujer,1,1,0,1,0,99,0,0,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
.408744006516467,Paraguay,18-25,Mujer,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
.4503272118036915,Paraguay,18-25,Mujer,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,0,1
1.591975211507488,Paraguay,25-50,Hombre,1,1,0,1,0,0,0,1,1,1,1,0,0,,,,,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
.3846446489068256,Paraguay,50+,Hombre,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,,,,,1,1,0,0,1,0,1,1,0,0,0
.6381604402317789,Paraguay,18-25,Mujer,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,,,,,1,1,1,1,1,1,1,0,1,1,0
.6736006720106633,Paraguay,50+,Mujer,1,1,1,0,1,0,0,1,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
.8465490030916193,Paraguay,50+,Hombre,1,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,
.9155393209545143,Paraguay,18-25,Mujer,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,,,,,1,1,1,1,1,1,1,0,1,1,0
.9961067811985116,Paraguay,18-25,Hombre,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,,,,,1,1,0,1,1,0,0,0,1,1,0
.5086854601329212,Paraguay,25-50,Hombre,1,1,0,1,1,99,0,1,1,1,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
.5086854601329212,Paraguay,50+,Hombre,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,,,,,1,1,1,1,1,1,1,1,0,1,0
.3787379436103449,Paraguay,25-50,Hombre,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,,,,,1,1,1,1,1,1,1,0,1,1,0
1.48730839365385,Paraguay,25-50,Hombre,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,,,,,1,1,0,0,1,1,1,0,1,0,1
.6381604402317789,Paraguay,18-25,Mujer,1,1,0,0,0,0,0,1,1,1,0,0,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.393633254345854,Paraguay,18-25,Mujer,1,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0
.7737783938389766,Paraguay,25-50,Mujer,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,,,,,0,0,0,1,1,1,1,0,1,0,0
1.212055926837847,Paraguay,25-50,Mujer,1,0,0,1,1,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.5911430660717922,Paraguay,25-50,Mujer,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,,,,,1,1,1,1,1,1,1,0,1,0,1
1.606151304219042,Paraguay,50+,Mujer,1,0,1,0,0,1,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0
1.410048688375882,Paraguay,50+,Hombre,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,,,,,1,1,1,1,0,0,1,0,1,0,1
.6710017216802118,Paraguay,25-50,Hombre,1,1,0,1,0,0,0,0,1,1,1,0,0,,,,,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1
.7964601421774626,Paraguay,50+,Mujer,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.4571789899476091,Paraguay,50+,Mujer,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,0,1,1,0
.5942145528259621,Paraguay,18-25,Mujer,1,1,1,0,1,99,0,1,1,1,0,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,0,1,1,0
.2296527019271711,Paraguay,50+,Hombre,1,0,0,1,0,1,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
1.99278101068807,Uruguay,50+,Mujer,1,0,0,0,0,99,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.4394588740581669,Paraguay,50+,Hombre,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,0,1,1,0
.5897254568006368,Paraguay,25-50,Mujer,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,,,,,1,1,0,0,1,0,0,1,0,1,0
1.16995657724858,Uruguay,50+,Mujer,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,,,,,1,1,1,1,0,0,1,0,1,1,0
.490979439956022,Uruguay,50+,Mujer,1,0,1,0,99,1,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.313919612622293,Uruguay,50+,Mujer,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,,,1,1,0,1,1,1,1,1,0,1,0
1.850452635281485,Paraguay,50+,Hombre,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,,,,,1,1,1,1,1,1,1,0,1,0,0
1.52870986925313,Uruguay,50+,Mujer,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,,,,,1,1,1,1,1,1,1,0,1,1,0
1.52870986925313,Uruguay,50+,Mujer,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,,,,,1,1,1,1,0,1,1,1,0,1,0
1.01924062864652,Uruguay,25-50,Hombre,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,,,,,1,1,1,1,1,1,1,0,1,1,0
1.07784506369827,Uruguay,50+,Mujer,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
1.275375807616121,Paraguay,25-50,Mujer,1,1,0,1,0,0,0,1,1,1,1,0,0,,,,,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
1.28651098770706,Uruguay,50+,Hombre,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,,,,,1,1,1,1,0,1,1,0,1,1,0
.8406422977951386,Paraguay,25-50,Hombre,1,1,1,1,0,0,0,1,1,1,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
.422111262275094,Uruguay,50+,Mujer,1,0,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
1.01205702272366,Uruguay,50+,Hombre,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,,,,,1,1,0,0,0,0,0,0,1,1,0
1.2123933725562,Uruguay,18-25,Mujer,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,,,,,0,0,0,1,1,1,1,0,1,0,0
.584700689331692,Uruguay,50+,Hombre,1,1,1,0,0,1,0,1,0,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1.89179307206294,Uruguay,50+,Mujer,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1
.308372887139073,Uruguay,50+,Mujer,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,,,,,1,1,0,1,1,1,1,0,1,0,0
.490979439956022,Uruguay,50+,Mujer,1,0,1,0,0,99,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.544123928939367,Uruguay,25-50,Hombre,1,1,0,1,0,0,1,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
.752578861531798,Uruguay,50+,Mujer,1,1,0,0,0,99,1,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.06047385885669,Uruguay,50+,Hombre,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
.8672316604468831,Uruguay,25-50,Hombre,1,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
1.01205702272366,Uruguay,50+,Hombre,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,,,,,1,1,0,1,0,1,1,1,0,1,0
1.01924062864652,Uruguay,25-50,Mujer,1,1,1,1,0,99,1,1,1,1,0,1,1,1,0,1,0,,,,,1,1,1,1,0,1,1,0,1,0,0
5.07271067333384,Uruguay,50+,Mujer,1,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.490979439956022,Uruguay,50+,Hombre,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,,,,,1,1,0,0,1,1,0,0,1,1,0
.433229592563211,Uruguay,25-50,Mujer,1,1,1,1,1,99,1,1,1,1,1,1,1,1,1,0,0,,,,,1,1,1,1,1,1,1,0,1,0,0
.5032395467604151,Uruguay,18-25,Hombre,1,1,0,1,0,99,1,1,1,1,0,0,0,0,0,1,0,,,,,1,1,0,1,0,0,1,0,1,1,0
1.13319820310297,Uruguay,50+,Mujer,1,1,0,0,0,99,1,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
.251285272759253,Uruguay,50+,Mujer,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,,,,,1,1,1,0,0,1,0,0,1,1,0
.970330259399787,Uruguay,50+,Mujer,1,1,1,0,0,99,1,1,1,1,0,0,0,,,,,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1.01924062864652,Uruguay,25-50,Mujer,1,0,1,0,0,1,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,
.5854726289871708,Paraguay,25-50,Hombre,1,1,0,1,0,0,0,1,1,1,0,0,0,,,,,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0
.422111262275094,Uruguay,50+,Mujer,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,,,,,1,1,1,0,1,1,1,,,0,
.422111262275094,Uruguay,50+,Mujer,1,1,1,0,0,1,1,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
.4217387581687247,Paraguay,25-50,Mujer,1,0,0,1,1,0,0,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0
.584700689331692,Uruguay,50+,Mujer,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
.584700689331692,Uruguay,50+,Mujer,1,1,0,0,0,99,0,1,0,0,0,0,0,,,,,0,0,0,0,1,1,0,0,1,1,1,,,0,
.535551255957317,Uruguay,18-25,Hombre,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,,,,,1,1,1,1,0,0,0,0,1,1,0
.422111262275094,Uruguay,50+,Mujer,1,1,0,0,1,1,1,1,1,1,1,0,0,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
.251285272759253,Uruguay,50+,Mujer,1,1,1,0,0,99,0,1,1,1,0,1,1,0,0,0,0,,,,,1,1,0,0,0,0,0,0,1,1,0
1.99278101068807,Uruguay,50+,Mujer,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,,,,,1,1,1,1,0,0,1,0,1,0,0
1.16995657724858,Uruguay,50+,Mujer,1,0,1,0,0,99,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0
.51127806953623,Uruguay,25-50,Mujer,1,1,0,0,1,0,1,1,0,1,0,0,0,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
.422111262275094,Uruguay,50+,Mujer,1,1,0,0,0,0,1,1,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1.30918008895143,Uruguay,25-50,Mujer,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,,,,,1,1,1,1,1,1,1,0,1,1,0
1.01924062864652,Uruguay,25-50,Hombre,1,0,0,1,1,1,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
1.52870986925313,Uruguay,50+,Mujer,1,1,0,0,0,1,1,1,1,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
.280627757296853,Uruguay,50+,Hombre,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,,,,,1,1,0,1,1,0,1,0,1,1,0
.308372887139073,Uruguay,25-50,Mujer,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,,,,,1,1,0,1,0,0,1,1,0,1,0
1.01924062864652,Uruguay,25-50,Mujer,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,,,,,1,1,1,1,1,1,1,0,1,1,0
1.16995657724858,Uruguay,50+,Mujer,1,0,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
1.89179307206294,Uruguay,50+,Mujer,1,1,1,0,0,1,0,0,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,,0
.970330259399787,Uruguay,50+,Hombre,1,0,0,1,0,1,1,1,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
